TimeStep_No,Roscoff,StMalo,StHelierJersey,Cherbourg,LeHavre,Antifer,Dieppe,Boulogne,Calais,Dunkerque,Nieuwpoort,Ostende,Blankenberge,Zeebruges,Terneuzen,Bath,Hansweert,Vlissingen,Westkapelle,Roompotbuiten,Europlatform,BrouwershavenscheGat8,LichteilandGoeree,Haringvliet,Haringvlietsluizen,HoekvanHolland,Scheveningen,Noordwijk,IJmuiden,Pettenzuid,K13Alpha,DenHelder,Texel,DenOever,Kornwerderzand,Harlingen,Vlielandhaven,WestTerschelling,Terschelling,Nes,Wierumergronden,Schiermannskoog,Lauwersoog,Huibertgat,BorkumS,BorkumF,Emshoern,Eemshaven,Dukegat,Delfzijl
10/01/2015 05:30:00,-0.888289511203766,-3.26385092735291,-2.9313952922821,-1.32681787014008,0.133819341659546,0.220135748386383,1.40279006958008,2.13902425765991,1.83347725868225,1.94505631923676,1.90268886089325,1.89768767356873,1.92193055152893,1.97697257995605,2.87160444259644,3.55531883239746,3.23073387145996,2.50301647186279,2.09512114524841,2.13793563842773,1.13945841789246,1.81459641456604,1.52753877639771,1.68756234645844,1.58318281173706,1.58120882511139,1.48085200786591,1.33319735527039,1.16599273681641,0.860455095767975,-0.31686469912529,0.485612273216248,0.293297678232193,0.197582751512527,0.476245373487473,0.768230438232422,0.128550097346306,0.308531075716019,-0.0406672656536102,0.653151631355286,-0.0408344827592373,0.453276246786118,0.312369078397751,0.123825162649155,0.500241756439209,0.725613355636597,0.880348205566406,0.875689446926117,1.06328177452087,1.24276912212372
10/01/2015 05:40:00,-0.607750594615936,-3.06285095214844,-2.77704071998596,-1.42017066478729,-0.0989039987325668,0.0121890213340521,1.12518155574799,1.93070948123932,1.64327192306519,1.78970527648926,1.76297175884247,1.77939820289612,1.83237957954407,1.90108442306519,2.85577178001404,3.5577347278595,3.22678327560425,2.46590876579285,2.04459190368652,2.12872791290283,1.10843062400818,1.80983769893646,1.51548874378204,1.68146765232086,1.62188541889191,1.61382472515106,1.51964938640594,1.39291214942932,1.25951254367828,0.967544317245483,-0.321177661418915,0.557830452919006,0.360746085643768,0.195616200566292,0.449355572462082,0.733941674232483,0.142206028103828,0.291539430618286,-0.0314035303890705,0.589774549007416,-0.0727481693029404,0.380711287260056,0.241285234689713,0.0582144670188427,0.408977210521698,0.625937402248383,0.773994266986847,0.76740425825119,0.95715194940567,1.13918435573578
10/01/2015 05:50:00,-0.332219392061234,-2.80020952224731,-2.6037323474884,-1.47842991352081,-0.310966908931732,-0.225124269723892,0.852560043334961,1.67302620410919,1.43279755115509,1.61843514442444,1.61992239952087,1.66539716720581,1.73403179645538,1.81988453865051,2.82861757278442,3.51244473457336,3.19778537750244,2.42361640930176,1.98764324188232,2.11253094673157,1.06736731529236,1.78335809707642,1.49087429046631,1.66133248806,1.65718030929565,1.61356127262115,1.54785668849945,1.44808542728424,1.34677994251251,1.07689452171326,-0.325294435024261,0.638876378536224,0.436000674962997,0.199274376034737,0.428578317165375,0.702675044536591,0.146243944764137,0.28137418627739,-0.014999239705503,0.529439926147461,-0.0958248153328896,0.311762034893036,0.167987450957298,0.00116176612209529,0.322288870811462,0.52748841047287,0.670300900936127,0.662209928035736,0.85181587934494,1.03743922710419
10/01/2015 06:00:00,-0.117337383329868,-2.49241495132446,-2.41769289970398,-1.51595330238342,-0.516790211200714,-0.447115838527679,0.596349775791168,1.45546746253967,1.24267423152924,1.43387889862061,1.46947813034058,1.52921485900879,1.62440669536591,1.72994601726532,2.78290271759033,3.42777347564697,3.14411759376526,2.36943387985229,1.92073607444763,2.08468866348267,1.02029538154602,1.74581837654114,1.46014833450317,1.63109266757965,1.68995499610901,1.61096894741058,1.57015860080719,1.49064946174622,1.4148416519165,1.16514432430267,-0.333519399166107,0.706144571304321,0.51966381072998,0.20991113781929,0.415643841028214,0.674316883087158,0.158281683921814,0.281940698623657,-0.00430612498894334,0.474468976259232,-0.107875175774097,0.250108659267426,0.100530929863453,-0.039864294230938,0.245584383606911,0.434064775705338,0.570412218570709,0.56097137928009,0.749176681041718,0.934397995471954
10/01/2015 06:10:00,0.148407801985741,-2.17631816864014,-2.19684529304504,-1.58783662319183,-0.719046354293823,-0.660017073154449,0.338585495948792,1.22092759609222,1.03933227062225,1.25038862228394,1.31750273704529,1.39138782024384,1.51797246932983,1.63285684585571,2.71527361869812,3.30872893333435,3.06360101699829,2.30571484565735,1.84012687206268,2.02838921546936,0.964278221130371,1.69318318367004,1.41794586181641,1.59377908706665,1.70600140094757,1.60321187973022,1.57493734359741,1.5184360742569,1.46573114395142,1.24066829681396,-0.337492913007736,0.772857248783112,0.596486568450928,0.230837151408195,0.409716099500656,0.64932119846344,0.187045082449913,0.285493165254593,0.000970197434071451,0.42062121629715,-0.114296920597553,0.187925681471825,0.0405403934419155,-0.0701071918010712,0.179617956280708,0.348995357751846,0.471653878688812,0.462352126836777,0.64940333366394,0.833289504051208
10/01/2015 06:20:00,0.415566593408585,-1.85375607013702,-1.97052311897278,-1.61234414577484,-0.911215305328369,-0.864201903343201,0.0969275087118149,0.994966387748718,0.840580403804779,1.05555415153503,1.152996301651,1.24645745754242,1.4020334482193,1.53042280673981,2.63041138648987,3.16674709320068,2.95489501953125,2.2309455871582,1.75335943698883,1.94047832489014,0.906223654747009,1.63686144351959,1.36307942867279,1.54745483398438,1.71293699741364,1.57162523269653,1.57153391838074,1.53223884105682,1.50463140010834,1.30034935474396,-0.343068450689316,0.831611394882202,0.661992430686951,0.262623280286789,0.41137483716011,0.62799733877182,0.217527970671654,0.296112835407257,0.00730397924780846,0.366754561662674,-0.118045166134834,0.126246780157089,-0.0144243910908699,-0.093843549489975,0.124598227441311,0.270588874816895,0.37960085272789,0.367004841566086,0.549280941486359,0.732764065265656
10/01/2015 06:30:00,0.673471748828888,-1.47243463993073,-1.73135161399841,-1.59618556499481,-1.08797657489777,-1.06714451313019,-0.140537485480309,0.732731342315674,0.631542325019836,0.873292803764343,0.984340131282806,1.09597027301788,1.26655435562134,1.41625130176544,2.52179002761841,3.01652073860168,2.82864832878113,2.13471245765686,1.65176200866699,1.84022271633148,0.841840028762817,1.56614875793457,1.29884147644043,1.49144625663757,1.7019430398941,1.55104875564575,1.55723810195923,1.52837574481964,1.52216017246246,1.34496247768402,-0.349394679069519,0.884494304656982,0.722301840782166,0.306958258152008,0.418312966823578,0.608182311058044,0.24640828371048,0.314843565225601,0.0233953092247248,0.328008383512497,-0.121985107660294,0.0793973580002785,-0.0589705780148506,-0.106504455208778,0.0795907601714134,0.206700384616852,0.293715953826904,0.278659790754318,0.454140573740005,0.632637202739716
10/01/2015 06:40:00,0.924008429050446,-1.09633183479309,-1.46305108070374,-1.60045790672302,-1.25675010681152,-1.24910032749176,-0.384170979261398,0.523060262203217,0.43810710310936,0.684561908245087,0.818509995937347,0.943261444568634,1.12938976287842,1.28512167930603,2.39130353927612,2.86178755760193,2.69230818748474,2.01530361175537,1.53131055831909,1.7188378572464,0.769568860530853,1.49407351016998,1.23110127449036,1.42596590518951,1.6923623085022,1.5063362121582,1.52896070480347,1.51078379154205,1.52201545238495,1.36902463436127,-0.350891083478928,0.919406473636627,0.773540198802948,0.371003419160843,0.431607455015182,0.591321051120758,0.295496046543121,0.337464421987534,0.0402576886117458,0.298047304153442,-0.126164779067039,0.0404636859893799,-0.0983954966068268,-0.110361561179161,0.046323623508215,0.150321260094643,0.21604996919632,0.198393851518631,0.363304913043976,0.535393953323364
10/01/2015 06:50:00,1.19721066951752,-0.748438119888306,-1.15612041950226,-1.60687398910522,-1.41693723201752,-1.4436491727829,-0.605359733104706,0.266134470701218,0.247088462114334,0.51541930437088,0.658039271831512,0.787546992301941,0.988653004169464,1.15022480487823,2.24768900871277,2.70949006080627,2.54395937919617,1.87411499023438,1.39917635917664,1.58268105983734,0.689698398113251,1.39681112766266,1.15117573738098,1.35345911979675,1.66454696655273,1.45333588123322,1.48571884632111,1.4814373254776,1.50721371173859,1.37613713741302,-0.346866697072983,0.940989851951599,0.812596619129181,0.451103895902634,0.45284041762352,0.578643262386322,0.336751401424408,0.36322209239006,0.0596891827881336,0.271153420209885,-0.125291094183922,0.00773417204618454,-0.127449616789818,-0.115730032324791,0.019608998671174,0.105941563844681,0.147308081388474,0.125577211380005,0.277801632881165,0.439421355724335
10/01/2015 07:00:00,1.38307440280914,-0.361610978841782,-0.849881947040558,-1.55488622188568,-1.55285716056824,-1.61261224746704,-0.816290080547333,0.0423315055668354,0.0527911484241486,0.344447404146194,0.497896820306778,0.633951604366302,0.842368900775909,1.00798952579498,2.09286713600159,2.55293726921082,2.3868989944458,1.71293842792511,1.26123285293579,1.4321163892746,0.609077274799347,1.29819273948669,1.06689846515656,1.26947379112244,1.63206148147583,1.39188063144684,1.42462182044983,1.43397212028503,1.47532868385315,1.3649982213974,-0.335970848798752,0.963351428508759,0.840305268764496,0.534269034862518,0.483707964420319,0.570614159107208,0.384221017360687,0.394232273101807,0.0868532210588455,0.246829673647881,-0.120713621377945,-0.0106455432251096,-0.147580921649933,-0.114003084599972,-0.00343586690723896,0.069707877933979,0.0873414501547813,0.0619316510856152,0.196687281131744,0.344248116016388
10/01/2015 07:10:00,1.65118944644928,0.0161888208240271,-0.508711040019989,-1.54284048080444,-1.67417073249817,-1.75327789783478,-1.02382373809814,-0.19876666367054,-0.136664941906929,0.180328652262688,0.342515975236893,0.481362670660019,0.691708743572235,0.859422266483307,1.92401599884033,2.39808750152588,2.22847247123718,1.53691124916077,1.11074995994568,1.28483486175537,0.520286202430725,1.19819068908691,0.974055230617523,1.18031847476959,1.57839643955231,1.29638338088989,1.35526323318481,1.37332201004028,1.42426884174347,1.33954203128815,-0.322675883769989,0.978131234645844,0.861980199813843,0.614857256412506,0.525535941123962,0.567153215408325,0.420070558786392,0.423444628715515,0.125148952007294,0.228942513465881,-0.114396080374718,-0.0273080412298441,-0.157744646072388,-0.113813497126102,-0.0216215811669827,0.0399082563817501,0.0349557437002659,0.00687802815809846,0.123067192733288,0.252686381340027
10/01/2015 07:20:00,1.84760713577271,0.384580433368683,-0.185334652662277,-1.47198677062988,-1.79893016815186,-1.89170145988464,-1.24573647975922,-0.425465911626816,-0.314991593360901,0.015368958003819,0.193372473120689,0.330272555351257,0.539292633533478,0.700194299221039,1.74333107471466,2.24281764030457,2.06873059272766,1.35318446159363,0.946069777011871,1.13494253158569,0.429006159305573,1.10208988189697,0.875560164451599,1.07583391666412,1.5136913061142,1.22295737266541,1.27269923686981,1.29807639122009,1.36403095722198,1.30811941623688,-0.310731172561646,0.984318792819977,0.872544288635254,0.689787149429321,0.574259579181671,0.570064961910248,0.459030300378799,0.452148228883743,0.163852021098137,0.211371794342995,-0.0960856750607491,-0.0352801941335201,-0.171748980879784,-0.119837619364262,-0.0386181473731995,0.0155297676101327,-0.0106427855789661,-0.0408453047275543,0.0574573241174221,0.16609014570713
10/01/2015 07:30:00,2.04763054847717,0.78772109746933,0.145214408636093,-1.37620174884796,-1.92890107631683,-2.0086784362793,-1.48260295391083,-0.653609156608582,-0.494460821151733,-0.151818171143532,0.0468733385205269,0.179898023605347,0.38110339641571,0.534591257572174,1.55699515342712,2.08558082580566,1.90539836883545,1.17206311225891,0.78254634141922,0.995194137096405,0.334021091461182,0.985433638095856,0.76616108417511,0.97085702419281,1.45358026027679,1.11625587940216,1.17804443836212,1.21620345115662,1.29600954055786,1.27210485935211,-0.298563241958618,0.984968662261963,0.874186336994171,0.757167994976044,0.628150641918182,0.580600082874298,0.487104088068008,0.482890546321869,0.201358839869499,0.191104635596275,-0.0639003589749336,-0.0400842055678368,-0.182691007852554,-0.117876626551151,-0.053023237735033,-0.0045490930788219,-0.0468476563692093,-0.0776152312755585,0.0024274904280901,0.0829066932201385
10/01/2015 07:40:00,2.20042824745178,1.07871532440186,0.455926179885864,-1.29967367649078,-2.0416247844696,-2.09700632095337,-1.67377972602844,-0.870623171329498,-0.680139780044556,-0.250220894813538,-0.104233615100384,0.0303575918078423,0.218045964837074,0.368587613105774,1.36932849884033,1.92781901359558,1.73417329788208,0.986190378665924,0.617845118045807,0.841262102127075,0.236966252326965,0.862735092639923,0.653653740882874,0.85283088684082,1.38769245147705,1.00408351421356,1.08058989048004,1.12548434734344,1.21901512145996,1.24060785770416,-0.283889293670654,0.990734338760376,0.871500253677368,0.813105046749115,0.685772240161896,0.601415812969208,0.516225874423981,0.516725242137909,0.240484163165092,0.180861622095108,-0.0287198349833488,-0.0406805835664272,-0.180527165532112,-0.115809567272663,-0.0613437555730343,-0.0223669167608023,-0.0772467479109764,-0.108755350112915,-0.0456684231758118,-0.00596063816919923
10/01/2015 07:50:00,2.41543292999268,1.50684547424316,0.798815310001373,-1.16225218772888,-2.14075970649719,-2.19867849349976,-1.87890064716339,-1.09583950042725,-0.850503921508789,-0.454343348741531,-0.262431740760803,-0.122215464711189,0.058741457760334,0.203421071171761,1.18320643901825,1.76991593837738,1.55896008014679,0.801191627979279,0.455841243267059,0.692013025283813,0.137105852365494,0.727402925491333,0.534593284130096,0.727926552295685,1.31770253181458,0.891548037528992,0.972024083137512,1.02754104137421,1.13665461540222,1.18681967258453,-0.271679669618607,0.985456883907318,0.866395235061646,0.858359277248383,0.744958162307739,0.631581246852875,0.544503092765808,0.551148176193237,0.276364862918854,0.182744830846786,0.00854235794395208,-0.0376170799136162,-0.179071322083473,-0.103267915546894,-0.0628037229180336,-0.0372102409601212,-0.101501807570457,-0.133327960968018,-0.0866148769855499,-0.083211675286293
10/01/2015 08:00:00,2.50083160400391,1.80119240283966,1.11231029033661,-1.0797735452652,-2.23069787025452,-2.28965926170349,-2.07022285461426,-1.29369449615479,-1.02803027629852,-0.620124459266663,-0.422449678182602,-0.284778505563736,-0.101019620895386,0.0376701056957245,0.997732043266296,1.60756611824036,1.37947762012482,0.620400786399841,0.295558422803879,0.541332542896271,0.0340879037976265,0.579557061195374,0.412045508623123,0.592594385147095,1.255699634552,0.765705049037933,0.857239842414856,0.930022239685059,1.05632245540619,1.14747989177704,-0.26102688908577,0.991725325584412,0.856254696846008,0.897468447685242,0.803454339504242,0.670567810535431,0.572517871856689,0.583422601222992,0.309011995792389,0.191438511013985,0.0547709800302982,-0.0319072268903255,-0.167845904827118,-0.0764307975769043,-0.0583690442144871,-0.0379198454320431,-0.121439553797245,-0.153531059622765,-0.121262893080711,-0.152930215001106
10/01/2015 08:10:00,2.67297720909119,2.19752192497253,1.43820154666901,-0.883949816226959,-2.30835700035095,-2.34477305412292,-2.25727128982544,-1.46450567245483,-1.19242537021637,-0.798931360244751,-0.584537208080292,-0.448268443346024,-0.264851003885269,-0.123303100466728,0.810651957988739,1.4445641040802,1.20370936393738,0.446596592664719,0.134937018156052,0.393012642860413,-0.0679693669080734,0.434108406305313,0.286949902772903,0.456940621137619,1.19104564189911,0.632932484149933,0.742445945739746,0.82823520898819,0.977672040462494,1.09572720527649,-0.250421673059464,0.984954118728638,0.850147724151611,0.931107521057129,0.86087828874588,0.716707110404968,0.596669971942902,0.616505026817322,0.347352117300034,0.210672900080681,0.100550077855587,-0.0209575146436691,-0.149046510457993,-0.036181103438139,-0.0457041151821613,-0.0379833467304707,-0.135044991970062,-0.167327463626862,-0.150444000959396,-0.21751070022583
10/01/2015 08:20:00,2.76461911201477,2.53598237037659,1.7591427564621,-0.710397124290466,-2.37297606468201,-2.40760827064514,-2.40294861793518,-1.65971696376801,-1.3586049079895,-0.951654493808746,-0.74329936504364,-0.611417829990387,-0.427665263414383,-0.282182037830353,0.632562577724457,1.26767122745514,1.03200685977936,0.274828970432281,-0.0179255940020084,0.244404003024101,-0.171652346849442,0.294330626726151,0.156193897128105,0.315914124250412,1.12563812732697,0.509721219539642,0.623544335365295,0.723849952220917,0.896592974662781,1.04584288597107,-0.242526113986969,0.977066397666931,0.841286718845367,0.95801842212677,0.91611123085022,0.768998682498932,0.617574036121368,0.647878229618073,0.387267231941223,0.236285075545311,0.151844844222069,-0.00257486384361982,-0.120759204030037,0.0120756514370441,-0.0248310435563326,-0.0371926240622997,-0.14099708199501,-0.174185410141945,-0.172384798526764,-0.272696048021317
10/01/2015 08:30:00,2.83952355384827,2.82589197158813,2.07466816902161,-0.588176965713501,-2.41855692863464,-2.4497606754303,-2.54502153396606,-1.82433354854584,-1.51644742488861,-1.11379969120026,-0.905468046665192,-0.769328474998474,-0.57923823595047,-0.437224566936493,0.452248394489288,1.09205567836761,0.858877241611481,0.109003491699696,-0.161344632506371,0.101235948503017,-0.273889064788818,0.155015304684639,0.0286332555115223,0.177707582712173,1.07573163509369,0.386848211288452,0.508568048477173,0.620872974395752,0.815845310688019,0.9846351146698,-0.235176682472229,0.966262459754944,0.824791431427002,0.982751667499542,0.969357252120972,0.826881289482117,0.642815709114075,0.674939870834351,0.425389915704727,0.268550187349319,0.207560688257217,0.0223299097269773,-0.0872582942247391,0.0722917765378952,0.00788303464651108,-0.0158809144049883,-0.1397705078125,-0.173631429672241,-0.188604831695557,-0.316773772239685
10/01/2015 08:40:00,2.93860912322998,3.00789380073547,2.31556272506714,-0.345736533403397,-2.45214700698853,-2.48446440696716,-2.68460607528687,-1.9798424243927,-1.67655539512634,-1.27422893047333,-1.06267046928406,-0.918438136577606,-0.724260687828064,-0.583993315696716,0.284337788820267,0.911789059638977,0.69277149438858,-0.0484838373959064,-0.300806134939194,-0.0379882976412773,-0.376643747091293,0.022122198715806,-0.0917487889528275,0.0450392849743366,1.01117694377899,0.261645555496216,0.39251634478569,0.521602034568787,0.735285639762878,0.932296514511108,-0.224502727389336,0.956322014331818,0.806144952774048,1.0039005279541,1.01998090744019,0.886878788471222,0.670382142066956,0.703953504562378,0.470986604690552,0.303059369325638,0.2698033452034,0.0517189167439938,-0.0534981973469257,0.137128219008446,0.0517597608268261,0.00797197036445141,-0.130734413862228,-0.166255816817284,-0.197805166244507,-0.360187500715256
